Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Portugal,Tourist Arrivals,2007-09-30T00:00:00,3014000,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2007-10-31T00:00:00,2447000,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2007-11-30T00:00:00,1492000,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2007-12-31T00:00:00,1175000,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2008-01-31T00:00:00,1175564,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2008-02-29T00:00:00,1481250,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2008-03-31T00:00:00,2067905,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2008-04-30T00:00:00,2123621,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2008-05-31T00:00:00,2697559,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2008-06-30T00:00:00,2592482,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2008-07-31T00:00:00,3106129,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2008-08-31T00:00:00,3395753,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2008-09-30T00:00:00,2918675,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2008-10-31T00:00:00,2353019,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2008-11-30T00:00:00,1288930,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2008-12-31T00:00:00,1003358,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2009-01-31T00:00:00,1002412,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2009-02-28T00:00:00,1183925,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2009-03-31T00:00:00,1585033,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2009-04-30T00:00:00,2079729,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2009-05-31T00:00:00,2259081,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2009-06-30T00:00:00,2294501,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2009-07-31T00:00:00,2742690,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2009-08-31T00:00:00,3069573,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2009-09-30T00:00:00,2672900,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2009-10-31T00:00:00,2154031,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2009-11-30T00:00:00,1206249,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2009-12-31T00:00:00,964253,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2010-01-31T00:00:00,939320,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2010-02-28T00:00:00,1163234,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2010-03-31T00:00:00,1597141,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2010-04-30T00:00:00,1837604,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2010-05-31T00:00:00,2210491,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2010-06-30T00:00:00,2253771,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2010-07-31T00:00:00,2911250,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2010-08-31T00:00:00,3301422,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2010-09-30T00:00:00,2830454,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2010-10-31T00:00:00,2373349,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2010-11-30T00:00:00,1206419,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2010-12-31T00:00:00,983752,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2011-01-31T00:00:00,944031,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2011-02-28T00:00:00,1151332,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2011-03-31T00:00:00,1672296,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2011-04-30T00:00:00,2297670,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2011-05-31T00:00:00,2569145,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2011-06-30T00:00:00,2645565,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2011-07-31T00:00:00,3315553,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2011-08-31T00:00:00,3658597,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2011-09-30T00:00:00,3078947,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2011-10-31T00:00:00,2514333,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2011-11-30T00:00:00,1214638,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2011-12-31T00:00:00,941653,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2012-01-31T00:00:00,1001561,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2012-02-29T00:00:00,1232518,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2012-03-31T00:00:00,1673721,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2012-04-30T00:00:00,2321764,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2012-05-31T00:00:00,2653748,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2012-06-30T00:00:00,2818150,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2012-07-31T00:00:00,3515161,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2012-08-31T00:00:00,3781935,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2012-09-30T00:00:00,3231876,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2012-10-31T00:00:00,2663561,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2012-11-30T00:00:00,1364027,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2012-12-31T00:00:00,998558,Monthly,PORTUGALTOUARR,2015-08-21T14:52:00
Portugal,Tourist Arrivals,2013-01-31T00:00:00,1058025,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2013-02-28T00:00:00,1316631,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2013-03-31T00:00:00,1968359,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2013-04-30T00:00:00,2318608,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2013-05-31T00:00:00,3130272,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2013-06-30T00:00:00,3176152,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2013-07-31T00:00:00,3885162,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2013-08-31T00:00:00,4282538,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2013-09-30T00:00:00,3609461,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2013-10-31T00:00:00,2973992,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2013-11-30T00:00:00,1482641,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2013-12-31T00:00:00,1153972,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2014-01-31T00:00:00,1190293,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2014-02-28T00:00:00,1438986,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2014-03-31T00:00:00,2010511,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2014-04-30T00:00:00,2903480,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2014-05-31T00:00:00,3444937,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2014-06-30T00:00:00,3473354,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2014-07-31T00:00:00,4177938,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2014-08-31T00:00:00,4707862,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2014-09-30T00:00:00,3974479,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2014-10-31T00:00:00,3382366,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2014-11-30T00:00:00,1705081,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2014-12-31T00:00:00,1325042,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2015-01-31T00:00:00,1385302,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2015-02-28T00:00:00,1616376,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2015-03-31T00:00:00,2263594,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2015-04-30T00:00:00,3056244,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2015-05-31T00:00:00,3742844,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2015-06-30T00:00:00,3849390,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2015-07-31T00:00:00,4553829,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2015-08-31T00:00:00,4998650,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2015-09-30T00:00:00,4317412,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2015-10-31T00:00:00,3681927,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2015-11-30T00:00:00,1858958,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2015-12-31T00:00:00,1481417,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2016-01-31T00:00:00,1517538,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2016-02-29T00:00:00,1898189,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2016-03-31T00:00:00,2791009,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2016-04-30T00:00:00,3253333,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2016-05-31T00:00:00,4196669,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2016-06-30T00:00:00,4319507,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2016-07-31T00:00:00,5084893,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2016-08-31T00:00:00,5531035,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2016-09-30T00:00:00,4757008,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2016-10-31T00:00:00,4235033,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2016-11-30T00:00:00,2252529,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2016-12-31T00:00:00,1723793,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2017-01-31T00:00:00,1832604,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2017-02-28T00:00:00,2127545,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2017-03-31T00:00:00,2931228,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2017-04-30T00:00:00,4131783,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2017-05-31T00:00:00,4633335,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2017-06-30T00:00:00,4897189,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2017-07-31T00:00:00,5506062,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2017-08-31T00:00:00,5972372,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2017-09-30T00:00:00,5255794,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2017-10-31T00:00:00,4673847,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2017-11-30T00:00:00,2528409,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2017-12-31T00:00:00,1926682,Monthly,PORTUGALTOUARR,2019-06-04T12:15:00
Portugal,Tourist Arrivals,2018-01-31T00:00:00,1951157,Monthly,PORTUGALTOUARR,2019-08-19T10:37:00
Portugal,Tourist Arrivals,2018-02-28T00:00:00,2282829,Monthly,PORTUGALTOUARR,2019-08-19T10:37:00
Portugal,Tourist Arrivals,2018-03-31T00:00:00,3286719,Monthly,PORTUGALTOUARR,2019-08-19T10:37:00
Portugal,Tourist Arrivals,2018-04-30T00:00:00,3937840,Monthly,PORTUGALTOUARR,2019-08-19T10:37:00
Portugal,Tourist Arrivals,2018-05-31T00:00:00,4815300,Monthly,PORTUGALTOUARR,2019-08-19T10:37:00
Portugal,Tourist Arrivals,2018-06-30T00:00:00,4828906,Monthly,PORTUGALTOUARR,2019-08-19T10:37:00
Portugal,Tourist Arrivals,2018-07-31T00:00:00,5546530,Monthly,PORTUGALTOUARR,2019-08-19T10:37:00
Portugal,Tourist Arrivals,2018-08-31T00:00:00,5997806,Monthly,PORTUGALTOUARR,2019-08-19T10:37:00
Portugal,Tourist Arrivals,2018-09-30T00:00:00,5227118,Monthly,PORTUGALTOUARR,2019-08-19T10:37:00
Portugal,Tourist Arrivals,2018-10-31T00:00:00,4687054,Monthly,PORTUGALTOUARR,2019-08-19T10:37:00
Portugal,Tourist Arrivals,2018-11-30T00:00:00,2650761,Monthly,PORTUGALTOUARR,2019-08-19T10:37:00
Portugal,Tourist Arrivals,2018-12-31T00:00:00,2037405,Monthly,PORTUGALTOUARR,2019-08-19T10:37:00
Portugal,Tourist Arrivals,2019-01-31T00:00:00,2068387,Monthly,PORTUGALTOUARR,2020-08-19T14:25:00
Portugal,Tourist Arrivals,2019-02-28T00:00:00,2327520,Monthly,PORTUGALTOUARR,2020-08-19T14:25:00
Portugal,Tourist Arrivals,2019-03-31T00:00:00,3250374,Monthly,PORTUGALTOUARR,2020-08-19T14:25:00
Portugal,Tourist Arrivals,2019-04-30T00:00:00,4298427,Monthly,PORTUGALTOUARR,2020-08-19T14:25:00
Portugal,Tourist Arrivals,2019-05-31T00:00:00,4934930,Monthly,PORTUGALTOUARR,2020-08-19T14:25:00
Portugal,Tourist Arrivals,2019-06-30T00:00:00,5014907,Monthly,PORTUGALTOUARR,2020-08-19T14:25:00
Portugal,Tourist Arrivals,2019-07-31T00:00:00,5721198,Monthly,PORTUGALTOUARR,2020-08-19T14:25:00
Portugal,Tourist Arrivals,2019-08-31T00:00:00,6195912,Monthly,PORTUGALTOUARR,2020-08-19T14:25:00
Portugal,Tourist Arrivals,2019-09-30T00:00:00,5404094,Monthly,PORTUGALTOUARR,2020-08-19T14:25:00
Portugal,Tourist Arrivals,2019-10-31T00:00:00,4837100,Monthly,PORTUGALTOUARR,2020-08-19T14:25:00
Portugal,Tourist Arrivals,2019-11-30T00:00:00,2760367,Monthly,PORTUGALTOUARR,2020-08-19T14:25:00
Portugal,Tourist Arrivals,2019-12-31T00:00:00,2238616,Monthly,PORTUGALTOUARR,2020-08-19T14:25:00
Portugal,Tourist Arrivals,2020-01-31T00:00:00,2177501,Monthly,PORTUGALTOUARR,2020-08-03T10:20:00
Portugal,Tourist Arrivals,2020-02-29T00:00:00,2531107,Monthly,PORTUGALTOUARR,2020-08-03T10:20:00
Portugal,Tourist Arrivals,2020-03-31T00:00:00,1333645,Monthly,PORTUGALTOUARR,2020-08-03T10:20:00
Portugal,Tourist Arrivals,2020-04-30T00:00:00,46732,Monthly,PORTUGALTOUARR,2020-08-03T10:20:00
Portugal,Tourist Arrivals,2020-05-31T00:00:00,59199,Monthly,PORTUGALTOUARR,2020-08-19T14:25:00
Portugal,Tourist Arrivals,2020-06-30T00:00:00,190227,Monthly,PORTUGALTOUARR,2020-08-19T14:25:00
Portugal,Tourist Arrivals,2020-07-31T00:00:00,889198,Monthly,PORTUGALTOUARR,2020-09-19T10:20:00
Portugal,Tourist Arrivals,2020-08-31T00:00:00,1732788,Monthly,PORTUGALTOUARR,2020-10-17T10:21:00
Portugal,Tourist Arrivals,2020-09-30T00:00:00,1519308,Monthly,PORTUGALTOUARR,2020-11-21T10:15:00
Portugal,Tourist Arrivals,2020-10-31T00:00:00,1139560,Monthly,PORTUGALTOUARR,2020-12-19T10:19:00
Portugal,Tourist Arrivals,2020-11-30T00:00:00,400509,Monthly,PORTUGALTOUARR,2021-01-16T10:22:00
Portugal,Tourist Arrivals,2020-12-31T00:00:00,383989,Monthly,PORTUGALTOUARR,2021-02-20T10:15:00
Portugal,Tourist Arrivals,2021-01-31T00:00:00,282884,Monthly,PORTUGALTOUARR,2021-03-20T10:15:00
Portugal,Tourist Arrivals,2021-02-28T00:00:00,142953,Monthly,PORTUGALTOUARR,2021-04-17T10:14:00
Portugal,Tourist Arrivals,2021-03-31T00:00:00,184036,Monthly,PORTUGALTOUARR,2021-05-15T10:18:00
Portugal,Tourist Arrivals,2021-04-30T00:00:00,273420,Monthly,PORTUGALTOUARR,2021-08-26T21:52:00
Portugal,Tourist Arrivals,2021-05-31T00:00:00,805335,Monthly,PORTUGALTOUARR,2021-08-26T21:52:00
Portugal,Tourist Arrivals,2021-06-30T00:00:00,1404310,Monthly,PORTUGALTOUARR,2021-08-21T10:12:00
Portugal,Tourist Arrivals,2021-07-31T00:00:00,1854442,Monthly,PORTUGALTOUARR,2021-09-18T10:12:00
Portugal,Tourist Arrivals,2021-08-31T00:00:00,3288095,Monthly,PORTUGALTOUARR,2021-10-16T10:12:00
Portugal,Tourist Arrivals,2021-09-30T00:00:00,3032666,Monthly,PORTUGALTOUARR,2021-11-20T10:11:00
Portugal,Tourist Arrivals,2021-10-31T00:00:00,3546898,Monthly,PORTUGALTOUARR,2021-12-18T10:13:00
Portugal,Tourist Arrivals,2021-11-30T00:00:00,2300806,Monthly,PORTUGALTOUARR,2022-01-15T10:12:00
Portugal,Tourist Arrivals,2021-12-31T00:00:00,1456404,Monthly,PORTUGALTOUARR,2022-02-19T10:18:00
Portugal,Tourist Arrivals,2022-01-31T00:00:00,1137711,Monthly,PORTUGALTOUARR,2022-03-19T10:12:00
Portugal,Tourist Arrivals,2022-02-28T00:00:00,1781862,Monthly,PORTUGALTOUARR,2022-04-16T10:12:00
Portugal,Tourist Arrivals,2022-03-31T00:00:00,2715343,Monthly,PORTUGALTOUARR,2022-05-14T10:12:00
Portugal,Tourist Arrivals,2022-04-30T00:00:00,4110029,Monthly,PORTUGALTOUARR,2022-06-18T10:13:00
